id,timezone_offset,type,unit,timestamp,start,end,value
,-28800,,stage,2023-11-13 11:31:29+00:00,2023-11-13 11:31:29+00:00,2023-11-13 11:36:29+00:00,2.0
,-28800,,stage,2023-11-13 11:31:30+00:00,2023-11-13 11:31:30+00:00,2023-11-13 11:36:30+00:00,2.0
,-28800,,stage,2023-11-13 11:36:29+00:00,2023-11-13 11:36:29+00:00,2023-11-13 11:41:29+00:00,1.0
,-28800,,stage,2023-11-13 11:36:30+00:00,2023-11-13 11:36:30+00:00,2023-11-13 11:41:30+00:00,1.0
,-28800,,stage,2023-11-13 11:41:29+00:00,2023-11-13 11:41:29+00:00,2023-11-13 11:46:29+00:00,1.0
,-28800,,stage,2023-11-13 11:41:30+00:00,2023-11-13 11:41:30+00:00,2023-11-13 11:46:30+00:00,2.0
,-28800,,stage,2023-11-13 11:46:29+00:00,2023-11-13 11:46:29+00:00,2023-11-13 11:51:29+00:00,1.0
,-28800,,stage,2023-11-13 11:46:30+00:00,2023-11-13 11:46:30+00:00,2023-11-13 11:51:30+00:00,1.0
,-28800,,stage,2023-11-13 11:51:29+00:00,2023-11-13 11:51:29+00:00,2023-11-13 11:56:29+00:00,1.0
,-28800,,stage,2023-11-13 11:51:30+00:00,2023-11-13 11:51:30+00:00,2023-11-13 11:56:30+00:00,2.0
,-28800,,stage,2023-11-13 11:56:29+00:00,2023-11-13 11:56:29+00:00,2023-11-13 12:01:29+00:00,2.0
,-28800,,stage,2023-11-13 11:56:30+00:00,2023-11-13 11:56:30+00:00,2023-11-13 12:01:30+00:00,2.0
,-28800,,stage,2023-11-13 12:01:29+00:00,2023-11-13 12:01:29+00:00,2023-11-13 12:06:29+00:00,2.0
,-28800,,stage,2023-11-13 12:01:30+00:00,2023-11-13 12:01:30+00:00,2023-11-13 12:06:30+00:00,2.0
,-28800,,stage,2023-11-13 12:06:29+00:00,2023-11-13 12:06:29+00:00,2023-11-13 12:11:29+00:00,1.0
,-28800,,stage,2023-11-13 12:06:30+00:00,2023-11-13 12:06:30+00:00,2023-11-13 12:11:30+00:00,1.0
,-28800,,stage,2023-11-13 12:11:29+00:00,2023-11-13 12:11:29+00:00,2023-11-13 12:16:29+00:00,4.0
,-28800,,stage,2023-11-13 12:11:30+00:00,2023-11-13 12:11:30+00:00,2023-11-13 12:16:30+00:00,2.0
,-28800,,stage,2023-11-13 12:16:29+00:00,2023-11-13 12:16:29+00:00,2023-11-13 12:21:29+00:00,2.0
,-28800,,stage,2023-11-13 12:16:30+00:00,2023-11-13 12:16:30+00:00,2023-11-13 12:21:30+00:00,2.0
,-28800,,stage,2023-11-13 12:21:29+00:00,2023-11-13 12:21:29+00:00,2023-11-13 12:26:29+00:00,3.0
,-28800,,stage,2023-11-13 12:21:30+00:00,2023-11-13 12:21:30+00:00,2023-11-13 12:26:30+00:00,3.0
,-28800,,stage,2023-11-13 12:26:29+00:00,2023-11-13 12:26:29+00:00,2023-11-13 12:31:29+00:00,3.0
,-28800,,stage,2023-11-13 12:26:30+00:00,2023-11-13 12:26:30+00:00,2023-11-13 12:31:30+00:00,3.0
,-28800,,stage,2023-11-13 12:31:29+00:00,2023-11-13 12:31:29+00:00,2023-11-13 12:36:29+00:00,3.0
,-28800,,stage,2023-11-13 12:31:30+00:00,2023-11-13 12:31:30+00:00,2023-11-13 12:36:30+00:00,3.0
,-28800,,stage,2023-11-13 12:36:29+00:00,2023-11-13 12:36:29+00:00,2023-11-13 12:41:29+00:00,3.0
,-28800,,stage,2023-11-13 12:36:30+00:00,2023-11-13 12:36:30+00:00,2023-11-13 12:41:30+00:00,3.0
,-28800,,stage,2023-11-13 12:41:29+00:00,2023-11-13 12:41:29+00:00,2023-11-13 12:46:29+00:00,3.0
,-28800,,stage,2023-11-13 12:41:30+00:00,2023-11-13 12:41:30+00:00,2023-11-13 12:46:30+00:00,4.0
,-28800,,stage,2023-11-13 12:46:29+00:00,2023-11-13 12:46:29+00:00,2023-11-13 12:51:29+00:00,3.0
,-28800,,stage,2023-11-13 12:46:30+00:00,2023-11-13 12:46:30+00:00,2023-11-13 12:51:30+00:00,3.0
,-28800,,stage,2023-11-13 12:51:29+00:00,2023-11-13 12:51:29+00:00,2023-11-13 12:56:29+00:00,4.0
,-28800,,stage,2023-11-13 12:51:30+00:00,2023-11-13 12:51:30+00:00,2023-11-13 12:56:30+00:00,2.0
,-28800,,stage,2023-11-13 12:56:29+00:00,2023-11-13 12:56:29+00:00,2023-11-13 13:01:29+00:00,2.0
,-28800,,stage,2023-11-13 12:56:30+00:00,2023-11-13 12:56:30+00:00,2023-11-13 13:01:30+00:00,2.0
,-28800,,stage,2023-11-13 13:01:29+00:00,2023-11-13 13:01:29+00:00,2023-11-13 13:06:29+00:00,2.0
,-28800,,stage,2023-11-13 13:01:30+00:00,2023-11-13 13:01:30+00:00,2023-11-13 13:06:30+00:00,2.0
,-28800,,stage,2023-11-13 13:06:29+00:00,2023-11-13 13:06:29+00:00,2023-11-13 13:11:29+00:00,2.0
,-28800,,stage,2023-11-13 13:06:30+00:00,2023-11-13 13:06:30+00:00,2023-11-13 13:11:30+00:00,2.0
,-28800,,stage,2023-11-13 13:11:29+00:00,2023-11-13 13:11:29+00:00,2023-11-13 13:16:29+00:00,2.0
,-28800,,stage,2023-11-13 13:11:30+00:00,2023-11-13 13:11:30+00:00,2023-11-13 13:16:30+00:00,2.0
,-28800,,stage,2023-11-13 13:16:29+00:00,2023-11-13 13:16:29+00:00,2023-11-13 13:21:29+00:00,2.0
,-28800,,stage,2023-11-13 13:16:30+00:00,2023-11-13 13:16:30+00:00,2023-11-13 13:21:30+00:00,2.0
,-28800,,stage,2023-11-13 13:21:29+00:00,2023-11-13 13:21:29+00:00,2023-11-13 13:26:29+00:00,2.0
,-28800,,stage,2023-11-13 13:21:30+00:00,2023-11-13 13:21:30+00:00,2023-11-13 13:26:30+00:00,2.0
,-28800,,stage,2023-11-13 13:26:29+00:00,2023-11-13 13:26:29+00:00,2023-11-13 13:31:29+00:00,2.0
,-28800,,stage,2023-11-13 13:26:30+00:00,2023-11-13 13:26:30+00:00,2023-11-13 13:31:30+00:00,2.0
,-28800,,stage,2023-11-13 13:31:29+00:00,2023-11-13 13:31:29+00:00,2023-11-13 13:36:29+00:00,2.0
,-28800,,stage,2023-11-13 13:31:30+00:00,2023-11-13 13:31:30+00:00,2023-11-13 13:36:30+00:00,2.0
,-28800,,stage,2023-11-13 13:36:29+00:00,2023-11-13 13:36:29+00:00,2023-11-13 13:41:29+00:00,2.0
,-28800,,stage,2023-11-13 13:36:30+00:00,2023-11-13 13:36:30+00:00,2023-11-13 13:41:30+00:00,2.0
,-28800,,stage,2023-11-13 13:41:29+00:00,2023-11-13 13:41:29+00:00,2023-11-13 13:46:29+00:00,2.0
,-28800,,stage,2023-11-13 13:41:30+00:00,2023-11-13 13:41:30+00:00,2023-11-13 13:46:30+00:00,2.0
,-28800,,stage,2023-11-13 13:46:29+00:00,2023-11-13 13:46:29+00:00,2023-11-13 13:51:29+00:00,3.0
,-28800,,stage,2023-11-13 13:46:30+00:00,2023-11-13 13:46:30+00:00,2023-11-13 13:51:30+00:00,3.0
,-28800,,stage,2023-11-13 13:51:29+00:00,2023-11-13 13:51:29+00:00,2023-11-13 13:56:29+00:00,3.0
,-28800,,stage,2023-11-13 13:51:30+00:00,2023-11-13 13:51:30+00:00,2023-11-13 13:56:30+00:00,3.0
,-28800,,stage,2023-11-13 13:56:29+00:00,2023-11-13 13:56:29+00:00,2023-11-13 14:01:29+00:00,3.0
,-28800,,stage,2023-11-13 13:56:30+00:00,2023-11-13 13:56:30+00:00,2023-11-13 14:01:30+00:00,3.0
,-28800,,stage,2023-11-13 14:01:29+00:00,2023-11-13 14:01:29+00:00,2023-11-13 14:06:29+00:00,3.0
,-28800,,stage,2023-11-13 14:01:30+00:00,2023-11-13 14:01:30+00:00,2023-11-13 14:06:30+00:00,3.0
,-28800,,stage,2023-11-13 14:06:29+00:00,2023-11-13 14:06:29+00:00,2023-11-13 14:11:29+00:00,3.0
,-28800,,stage,2023-11-13 14:06:30+00:00,2023-11-13 14:06:30+00:00,2023-11-13 14:11:30+00:00,3.0
,-28800,,stage,2023-11-13 14:11:29+00:00,2023-11-13 14:11:29+00:00,2023-11-13 14:16:29+00:00,3.0
,-28800,,stage,2023-11-13 14:11:30+00:00,2023-11-13 14:11:30+00:00,2023-11-13 14:16:30+00:00,3.0
,-28800,,stage,2023-11-13 14:16:29+00:00,2023-11-13 14:16:29+00:00,2023-11-13 14:21:29+00:00,3.0
,-28800,,stage,2023-11-13 14:16:30+00:00,2023-11-13 14:16:30+00:00,2023-11-13 14:21:30+00:00,3.0
,-28800,,stage,2023-11-13 14:21:29+00:00,2023-11-13 14:21:29+00:00,2023-11-13 14:26:29+00:00,3.0
,-28800,,stage,2023-11-13 14:21:30+00:00,2023-11-13 14:21:30+00:00,2023-11-13 14:26:30+00:00,3.0
,-28800,,stage,2023-11-13 14:26:29+00:00,2023-11-13 14:26:29+00:00,2023-11-13 14:31:29+00:00,2.0
,-28800,,stage,2023-11-13 14:26:30+00:00,2023-11-13 14:26:30+00:00,2023-11-13 14:31:30+00:00,4.0
,-28800,,stage,2023-11-13 14:31:29+00:00,2023-11-13 14:31:29+00:00,2023-11-13 14:36:29+00:00,4.0
,-28800,,stage,2023-11-13 14:31:30+00:00,2023-11-13 14:31:30+00:00,2023-11-13 14:36:30+00:00,4.0
,-28800,,stage,2023-11-13 14:36:30+00:00,2023-11-13 14:36:30+00:00,2023-11-13 14:41:30+00:00,4.0
,-28800,,stage,2023-11-13 14:41:30+00:00,2023-11-13 14:41:30+00:00,2023-11-13 14:46:30+00:00,4.0
,-28800,,stage,2023-11-13 14:46:30+00:00,2023-11-13 14:46:30+00:00,2023-11-13 14:51:30+00:00,4.0
,-28800,,stage,2023-11-14 05:39:28+00:00,2023-11-14 05:39:28+00:00,2023-11-14 05:44:28+00:00,4.0
,-28800,,stage,2023-11-14 05:44:28+00:00,2023-11-14 05:44:28+00:00,2023-11-14 05:49:28+00:00,4.0
,-28800,,stage,2023-11-14 05:49:28+00:00,2023-11-14 05:49:28+00:00,2023-11-14 05:54:28+00:00,2.0
,-28800,,stage,2023-11-14 05:54:28+00:00,2023-11-14 05:54:28+00:00,2023-11-14 05:59:28+00:00,2.0
,-28800,,stage,2023-11-14 05:59:28+00:00,2023-11-14 05:59:28+00:00,2023-11-14 06:04:28+00:00,1.0
,-28800,,stage,2023-11-14 06:04:28+00:00,2023-11-14 06:04:28+00:00,2023-11-14 06:09:28+00:00,1.0
,-28800,,stage,2023-11-14 06:09:28+00:00,2023-11-14 06:09:28+00:00,2023-11-14 06:14:28+00:00,1.0
,-28800,,stage,2023-11-14 06:14:28+00:00,2023-11-14 06:14:28+00:00,2023-11-14 06:19:28+00:00,1.0
,-28800,,stage,2023-11-14 06:19:28+00:00,2023-11-14 06:19:28+00:00,2023-11-14 06:24:28+00:00,1.0
,-28800,,stage,2023-11-14 06:24:28+00:00,2023-11-14 06:24:28+00:00,2023-11-14 06:29:28+00:00,1.0
,-28800,,stage,2023-11-14 06:29:28+00:00,2023-11-14 06:29:28+00:00,2023-11-14 06:34:28+00:00,1.0
,-28800,,stage,2023-11-14 06:34:28+00:00,2023-11-14 06:34:28+00:00,2023-11-14 06:39:28+00:00,2.0
,-28800,,stage,2023-11-14 06:39:28+00:00,2023-11-14 06:39:28+00:00,2023-11-14 06:44:28+00:00,1.0
,-28800,,stage,2023-11-14 06:44:28+00:00,2023-11-14 06:44:28+00:00,2023-11-14 06:49:28+00:00,2.0
,-28800,,stage,2023-11-14 06:49:28+00:00,2023-11-14 06:49:28+00:00,2023-11-14 06:54:28+00:00,2.0
,-28800,,stage,2023-11-14 06:54:28+00:00,2023-11-14 06:54:28+00:00,2023-11-14 06:59:28+00:00,3.0
,-28800,,stage,2023-11-14 06:59:28+00:00,2023-11-14 06:59:28+00:00,2023-11-14 07:04:28+00:00,3.0
,-28800,,stage,2023-11-14 07:04:28+00:00,2023-11-14 07:04:28+00:00,2023-11-14 07:09:28+00:00,2.0
,-28800,,stage,2023-11-14 07:09:28+00:00,2023-11-14 07:09:28+00:00,2023-11-14 07:14:28+00:00,2.0
,-28800,,stage,2023-11-14 07:14:28+00:00,2023-11-14 07:14:28+00:00,2023-11-14 07:19:28+00:00,1.0
,-28800,,stage,2023-11-14 07:19:28+00:00,2023-11-14 07:19:28+00:00,2023-11-14 07:24:28+00:00,2.0
,-28800,,stage,2023-11-14 07:24:28+00:00,2023-11-14 07:24:28+00:00,2023-11-14 07:29:28+00:00,2.0
,-28800,,stage,2023-11-14 07:29:28+00:00,2023-11-14 07:29:28+00:00,2023-11-14 07:34:28+00:00,2.0
,-28800,,stage,2023-11-14 07:34:28+00:00,2023-11-14 07:34:28+00:00,2023-11-14 07:39:28+00:00,2.0
,-28800,,stage,2023-11-14 07:39:28+00:00,2023-11-14 07:39:28+00:00,2023-11-14 07:44:28+00:00,2.0
,-28800,,stage,2023-11-14 07:44:28+00:00,2023-11-14 07:44:28+00:00,2023-11-14 07:49:28+00:00,2.0
,-28800,,stage,2023-11-14 07:49:28+00:00,2023-11-14 07:49:28+00:00,2023-11-14 07:54:28+00:00,2.0
,-28800,,stage,2023-11-14 07:54:28+00:00,2023-11-14 07:54:28+00:00,2023-11-14 07:59:28+00:00,3.0
,-28800,,stage,2023-11-14 07:59:28+00:00,2023-11-14 07:59:28+00:00,2023-11-14 08:04:28+00:00,3.0
,-28800,,stage,2023-11-14 08:04:28+00:00,2023-11-14 08:04:28+00:00,2023-11-14 08:09:28+00:00,3.0
,-28800,,stage,2023-11-14 08:09:28+00:00,2023-11-14 08:09:28+00:00,2023-11-14 08:14:28+00:00,3.0
,-28800,,stage,2023-11-14 08:14:28+00:00,2023-11-14 08:14:28+00:00,2023-11-14 08:19:28+00:00,3.0
,-28800,,stage,2023-11-14 08:19:28+00:00,2023-11-14 08:19:28+00:00,2023-11-14 08:24:28+00:00,2.0
,-28800,,stage,2023-11-14 08:24:28+00:00,2023-11-14 08:24:28+00:00,2023-11-14 08:29:28+00:00,2.0
,-28800,,stage,2023-11-14 08:29:28+00:00,2023-11-14 08:29:28+00:00,2023-11-14 08:34:28+00:00,1.0
,-28800,,stage,2023-11-14 08:34:28+00:00,2023-11-14 08:34:28+00:00,2023-11-14 08:39:28+00:00,2.0
,-28800,,stage,2023-11-14 08:39:28+00:00,2023-11-14 08:39:28+00:00,2023-11-14 08:44:28+00:00,2.0
,-28800,,stage,2023-11-14 08:44:28+00:00,2023-11-14 08:44:28+00:00,2023-11-14 08:49:28+00:00,2.0
,-28800,,stage,2023-11-14 08:49:28+00:00,2023-11-14 08:49:28+00:00,2023-11-14 08:54:28+00:00,2.0
,-28800,,stage,2023-11-14 08:54:28+00:00,2023-11-14 08:54:28+00:00,2023-11-14 08:59:28+00:00,2.0
,-28800,,stage,2023-11-14 08:59:28+00:00,2023-11-14 08:59:28+00:00,2023-11-14 09:04:28+00:00,2.0
,-28800,,stage,2023-11-14 09:04:28+00:00,2023-11-14 09:04:28+00:00,2023-11-14 09:09:28+00:00,1.0
,-28800,,stage,2023-11-14 09:09:28+00:00,2023-11-14 09:09:28+00:00,2023-11-14 09:14:28+00:00,1.0
,-28800,,stage,2023-11-14 09:14:28+00:00,2023-11-14 09:14:28+00:00,2023-11-14 09:19:28+00:00,2.0
,-28800,,stage,2023-11-14 09:19:28+00:00,2023-11-14 09:19:28+00:00,2023-11-14 09:24:28+00:00,2.0
,-28800,,stage,2023-11-14 09:24:28+00:00,2023-11-14 09:24:28+00:00,2023-11-14 09:29:28+00:00,2.0
,-28800,,stage,2023-11-14 09:29:28+00:00,2023-11-14 09:29:28+00:00,2023-11-14 09:34:28+00:00,1.0
,-28800,,stage,2023-11-14 09:34:28+00:00,2023-11-14 09:34:28+00:00,2023-11-14 09:39:28+00:00,2.0
,-28800,,stage,2023-11-14 09:39:28+00:00,2023-11-14 09:39:28+00:00,2023-11-14 09:44:28+00:00,2.0
,-28800,,stage,2023-11-14 09:44:28+00:00,2023-11-14 09:44:28+00:00,2023-11-14 09:49:28+00:00,2.0
,-28800,,stage,2023-11-14 09:49:28+00:00,2023-11-14 09:49:28+00:00,2023-11-14 09:54:28+00:00,2.0
,-28800,,stage,2023-11-14 09:54:28+00:00,2023-11-14 09:54:28+00:00,2023-11-14 09:59:28+00:00,3.0
,-28800,,stage,2023-11-14 09:59:28+00:00,2023-11-14 09:59:28+00:00,2023-11-14 10:04:28+00:00,3.0
,-28800,,stage,2023-11-14 10:04:28+00:00,2023-11-14 10:04:28+00:00,2023-11-14 10:09:28+00:00,3.0
,-28800,,stage,2023-11-14 10:09:28+00:00,2023-11-14 10:09:28+00:00,2023-11-14 10:14:28+00:00,3.0
,-28800,,stage,2023-11-14 10:14:28+00:00,2023-11-14 10:14:28+00:00,2023-11-14 10:19:28+00:00,2.0
,-28800,,stage,2023-11-14 10:19:28+00:00,2023-11-14 10:19:28+00:00,2023-11-14 10:24:28+00:00,3.0
,-28800,,stage,2023-11-14 10:24:28+00:00,2023-11-14 10:24:28+00:00,2023-11-14 10:29:28+00:00,3.0
,-28800,,stage,2023-11-14 10:29:28+00:00,2023-11-14 10:29:28+00:00,2023-11-14 10:34:28+00:00,2.0
,-28800,,stage,2023-11-14 10:34:28+00:00,2023-11-14 10:34:28+00:00,2023-11-14 10:39:28+00:00,2.0
,-28800,,stage,2023-11-14 10:39:28+00:00,2023-11-14 10:39:28+00:00,2023-11-14 10:44:28+00:00,2.0
,-28800,,stage,2023-11-14 10:44:28+00:00,2023-11-14 10:44:28+00:00,2023-11-14 10:49:28+00:00,1.0
,-28800,,stage,2023-11-14 10:49:28+00:00,2023-11-14 10:49:28+00:00,2023-11-14 10:54:28+00:00,1.0
,-28800,,stage,2023-11-14 10:54:28+00:00,2023-11-14 10:54:28+00:00,2023-11-14 10:59:28+00:00,1.0
,-28800,,stage,2023-11-14 10:59:28+00:00,2023-11-14 10:59:28+00:00,2023-11-14 11:04:28+00:00,3.0
,-28800,,stage,2023-11-14 11:04:28+00:00,2023-11-14 11:04:28+00:00,2023-11-14 11:09:28+00:00,2.0
,-28800,,stage,2023-11-14 11:09:28+00:00,2023-11-14 11:09:28+00:00,2023-11-14 11:14:28+00:00,2.0
,-28800,,stage,2023-11-14 11:14:28+00:00,2023-11-14 11:14:28+00:00,2023-11-14 11:19:28+00:00,2.0
,-28800,,stage,2023-11-14 11:19:28+00:00,2023-11-14 11:19:28+00:00,2023-11-14 11:24:28+00:00,2.0
,-28800,,stage,2023-11-14 11:24:28+00:00,2023-11-14 11:24:28+00:00,2023-11-14 11:29:28+00:00,2.0
,-28800,,stage,2023-11-14 11:29:28+00:00,2023-11-14 11:29:28+00:00,2023-11-14 11:34:28+00:00,3.0
,-28800,,stage,2023-11-14 11:34:28+00:00,2023-11-14 11:34:28+00:00,2023-11-14 11:39:28+00:00,3.0
,-28800,,stage,2023-11-14 11:39:28+00:00,2023-11-14 11:39:28+00:00,2023-11-14 11:44:28+00:00,3.0
,-28800,,stage,2023-11-14 11:44:28+00:00,2023-11-14 11:44:28+00:00,2023-11-14 11:49:28+00:00,3.0
,-28800,,stage,2023-11-14 11:49:28+00:00,2023-11-14 11:49:28+00:00,2023-11-14 11:54:28+00:00,3.0
,-28800,,stage,2023-11-14 11:54:28+00:00,2023-11-14 11:54:28+00:00,2023-11-14 11:59:28+00:00,2.0
,-28800,,stage,2023-11-14 11:59:28+00:00,2023-11-14 11:59:28+00:00,2023-11-14 12:04:28+00:00,2.0
,-28800,,stage,2023-11-14 12:04:28+00:00,2023-11-14 12:04:28+00:00,2023-11-14 12:09:28+00:00,2.0
,-28800,,stage,2023-11-14 12:09:28+00:00,2023-11-14 12:09:28+00:00,2023-11-14 12:14:28+00:00,2.0
,-28800,,stage,2023-11-14 12:14:28+00:00,2023-11-14 12:14:28+00:00,2023-11-14 12:19:28+00:00,2.0
,-28800,,stage,2023-11-14 12:19:28+00:00,2023-11-14 12:19:28+00:00,2023-11-14 12:24:28+00:00,2.0
,-28800,,stage,2023-11-14 12:24:28+00:00,2023-11-14 12:24:28+00:00,2023-11-14 12:29:28+00:00,2.0
,-28800,,stage,2023-11-14 12:29:28+00:00,2023-11-14 12:29:28+00:00,2023-11-14 12:34:28+00:00,2.0
,-28800,,stage,2023-11-14 12:34:28+00:00,2023-11-14 12:34:28+00:00,2023-11-14 12:39:28+00:00,2.0
,-28800,,stage,2023-11-14 12:39:28+00:00,2023-11-14 12:39:28+00:00,2023-11-14 12:44:28+00:00,2.0
,-28800,,stage,2023-11-14 12:44:28+00:00,2023-11-14 12:44:28+00:00,2023-11-14 12:49:28+00:00,4.0
,-28800,,stage,2023-11-14 12:49:28+00:00,2023-11-14 12:49:28+00:00,2023-11-14 12:54:28+00:00,2.0
,-28800,,stage,2023-11-14 12:54:28+00:00,2023-11-14 12:54:28+00:00,2023-11-14 12:59:28+00:00,3.0
,-28800,,stage,2023-11-14 12:59:28+00:00,2023-11-14 12:59:28+00:00,2023-11-14 13:04:28+00:00,3.0
,-28800,,stage,2023-11-14 13:04:28+00:00,2023-11-14 13:04:28+00:00,2023-11-14 13:09:28+00:00,3.0
,-28800,,stage,2023-11-14 13:09:28+00:00,2023-11-14 13:09:28+00:00,2023-11-14 13:14:28+00:00,3.0
,-28800,,stage,2023-11-14 13:14:28+00:00,2023-11-14 13:14:28+00:00,2023-11-14 13:19:28+00:00,3.0
,-28800,,stage,2023-11-14 13:19:28+00:00,2023-11-14 13:19:28+00:00,2023-11-14 13:24:28+00:00,3.0
,-28800,,stage,2023-11-14 13:24:28+00:00,2023-11-14 13:24:28+00:00,2023-11-14 13:29:28+00:00,3.0
,-28800,,stage,2023-11-14 13:29:28+00:00,2023-11-14 13:29:28+00:00,2023-11-14 13:34:28+00:00,3.0
,-28800,,stage,2023-11-14 13:34:28+00:00,2023-11-14 13:34:28+00:00,2023-11-14 13:39:28+00:00,3.0
,-28800,,stage,2023-11-14 13:39:28+00:00,2023-11-14 13:39:28+00:00,2023-11-14 13:44:28+00:00,2.0
,-28800,,stage,2023-11-14 13:44:28+00:00,2023-11-14 13:44:28+00:00,2023-11-14 13:49:28+00:00,2.0
,-28800,,stage,2023-11-14 13:49:28+00:00,2023-11-14 13:49:28+00:00,2023-11-14 13:54:28+00:00,2.0
,-28800,,stage,2023-11-14 13:54:28+00:00,2023-11-14 13:54:28+00:00,2023-11-14 13:59:28+00:00,2.0
,-28800,,stage,2023-11-14 13:59:28+00:00,2023-11-14 13:59:28+00:00,2023-11-14 14:04:28+00:00,2.0
,-28800,,stage,2023-11-14 14:04:28+00:00,2023-11-14 14:04:28+00:00,2023-11-14 14:09:28+00:00,2.0
,-28800,,stage,2023-11-14 14:09:28+00:00,2023-11-14 14:09:28+00:00,2023-11-14 14:14:28+00:00,2.0
,-28800,,stage,2023-11-14 14:14:28+00:00,2023-11-14 14:14:28+00:00,2023-11-14 14:19:28+00:00,2.0
,-28800,,stage,2023-11-14 14:19:28+00:00,2023-11-14 14:19:28+00:00,2023-11-14 14:24:28+00:00,2.0
,-28800,,stage,2023-11-14 14:24:28+00:00,2023-11-14 14:24:28+00:00,2023-11-14 14:29:28+00:00,2.0
,-28800,,stage,2023-11-14 14:29:28+00:00,2023-11-14 14:29:28+00:00,2023-11-14 14:34:28+00:00,4.0
,-28800,,stage,2023-11-14 14:34:28+00:00,2023-11-14 14:34:28+00:00,2023-11-14 14:39:28+00:00,4.0
,-28800,,stage,2023-11-14 14:39:28+00:00,2023-11-14 14:39:28+00:00,2023-11-14 14:44:28+00:00,3.0
,-28800,,stage,2023-11-14 14:44:28+00:00,2023-11-14 14:44:28+00:00,2023-11-14 14:49:28+00:00,2.0
,-28800,,stage,2023-11-14 14:49:28+00:00,2023-11-14 14:49:28+00:00,2023-11-14 14:54:28+00:00,4.0
,-28800,,stage,2023-11-14 14:54:28+00:00,2023-11-14 14:54:28+00:00,2023-11-14 14:59:28+00:00,4.0
,-28800,,stage,2023-11-14 14:59:28+00:00,2023-11-14 14:59:28+00:00,2023-11-14 15:04:28+00:00,4.0
,-28800,,stage,2023-11-14 15:04:28+00:00,2023-11-14 15:04:28+00:00,2023-11-14 15:09:28+00:00,4.0
,-28800,,stage,2023-11-14 15:09:28+00:00,2023-11-14 15:09:28+00:00,2023-11-14 15:14:28+00:00,4.0
,-28800,,stage,2023-11-15 06:28:32+00:00,2023-11-15 06:28:32+00:00,2023-11-15 06:33:32+00:00,4.0
,-28800,,stage,2023-11-15 06:33:32+00:00,2023-11-15 06:33:32+00:00,2023-11-15 06:38:32+00:00,4.0
,-28800,,stage,2023-11-15 06:38:32+00:00,2023-11-15 06:38:32+00:00,2023-11-15 06:43:32+00:00,2.0
,-28800,,stage,2023-11-15 06:43:32+00:00,2023-11-15 06:43:32+00:00,2023-11-15 06:48:32+00:00,2.0
,-28800,,stage,2023-11-15 06:48:32+00:00,2023-11-15 06:48:32+00:00,2023-11-15 06:53:32+00:00,1.0
,-28800,,stage,2023-11-15 06:53:32+00:00,2023-11-15 06:53:32+00:00,2023-11-15 06:58:32+00:00,1.0
,-28800,,stage,2023-11-15 06:58:32+00:00,2023-11-15 06:58:32+00:00,2023-11-15 07:03:32+00:00,2.0
,-28800,,stage,2023-11-15 07:03:32+00:00,2023-11-15 07:03:32+00:00,2023-11-15 07:08:32+00:00,2.0
,-28800,,stage,2023-11-15 07:08:32+00:00,2023-11-15 07:08:32+00:00,2023-11-15 07:13:32+00:00,2.0
,-28800,,stage,2023-11-15 07:13:32+00:00,2023-11-15 07:13:32+00:00,2023-11-15 07:18:32+00:00,1.0
,-28800,,stage,2023-11-15 07:18:32+00:00,2023-11-15 07:18:32+00:00,2023-11-15 07:23:32+00:00,2.0
,-28800,,stage,2023-11-15 07:23:32+00:00,2023-11-15 07:23:32+00:00,2023-11-15 07:28:32+00:00,2.0
,-28800,,stage,2023-11-15 07:28:32+00:00,2023-11-15 07:28:32+00:00,2023-11-15 07:33:32+00:00,2.0
,-28800,,stage,2023-11-15 07:33:32+00:00,2023-11-15 07:33:32+00:00,2023-11-15 07:38:32+00:00,1.0
,-28800,,stage,2023-11-15 07:38:32+00:00,2023-11-15 07:38:32+00:00,2023-11-15 07:43:32+00:00,1.0
,-28800,,stage,2023-11-15 07:43:32+00:00,2023-11-15 07:43:32+00:00,2023-11-15 07:48:32+00:00,1.0
,-28800,,stage,2023-11-15 07:48:32+00:00,2023-11-15 07:48:32+00:00,2023-11-15 07:53:32+00:00,1.0
,-28800,,stage,2023-11-15 07:53:32+00:00,2023-11-15 07:53:32+00:00,2023-11-15 07:58:32+00:00,2.0
,-28800,,stage,2023-11-15 07:58:32+00:00,2023-11-15 07:58:32+00:00,2023-11-15 08:03:32+00:00,3.0
,-28800,,stage,2023-11-15 08:03:32+00:00,2023-11-15 08:03:32+00:00,2023-11-15 08:08:32+00:00,3.0
,-28800,,stage,2023-11-15 08:08:32+00:00,2023-11-15 08:08:32+00:00,2023-11-15 08:13:32+00:00,2.0
,-28800,,stage,2023-11-15 08:13:32+00:00,2023-11-15 08:13:32+00:00,2023-11-15 08:18:32+00:00,2.0
,-28800,,stage,2023-11-15 08:18:32+00:00,2023-11-15 08:18:32+00:00,2023-11-15 08:23:32+00:00,2.0
,-28800,,stage,2023-11-15 08:23:32+00:00,2023-11-15 08:23:32+00:00,2023-11-15 08:28:32+00:00,2.0
,-28800,,stage,2023-11-15 08:28:32+00:00,2023-11-15 08:28:32+00:00,2023-11-15 08:33:32+00:00,2.0
,-28800,,stage,2023-11-15 08:33:32+00:00,2023-11-15 08:33:32+00:00,2023-11-15 08:38:32+00:00,2.0
